interaction_id,client_id,type_action,valeur_achat,date,age,ville,segment,canal_acquisition,est_achat
1144,C_0981,achat,0.0,2025-10-27,45,South Jose,Basique,Publicité,False
1145,C_0827,achat,0.0,2025-10-27,37,Port Johnton,Premium,Partenariat,False
1146,C_0988,ajout_panier,163.49447267995643,2025-10-27,30,Youngmouth,Basique,Partenariat,True
1147,C_0498,page_vue,0.0,2025-10-27,60,Jenniferland,Standard,Partenariat,False
1148,C_0960,achat,0.0,2025-10-27,48,Sylviachester,Basique,Direct,False
1149,C_0401,achat,69.77949269768777,2025-10-27,61,North Ashley,Premium,Email,True
1150,C_0470,page_vue,184.00344083662773,2025-10-27,40,Beckburgh,Premium,Publicité,True
1151,C_0962,achat,0.0,2025-10-27,21,Moniqueborough,Basique,Email,False
1152,C_0939,ajout_panier,46.12446560055408,2025-10-27,38,Moralesmouth,Basique,Affiliation,True
1153,C_0819,page_vue,0.0,2025-10-27,25,West Caitlin,Standard,Affiliation,False
1154,C_0932,page_vue,56.92262172845958,2025-10-27,38,Johnberg,Premium,Direct,True
1155,C_0948,achat,12.513474452005857,2025-10-27,33,South Richardside,Premium,Affiliation,True
1156,C_0847,page_vue,105.46847345492544,2025-10-27,31,West Cathyport,Premium,Email,True
1157,C_0272,page_vue,196.35082302877112,2025-10-27,48,Janetport,Basique,SEO,True
1158,C_0692,achat,0.0,2025-10-27,64,Ericshire,Standard,Partenariat,False
1159,C_0161,ajout_panier,153.3620140214675,2025-10-27,29,New Brian,Standard,Publicité,True
1160,C_0015,achat,0.0,2025-10-27,24,Lake Debraton,Premium,Partenariat,False
1161,C_0001,ajout_panier,0.0,2025-10-27,25,Grayshire,Premium,Email,False
1162,C_0080,page_vue,134.39781621470416,2025-10-27,28,Parktown,Basique,Partenariat,True
1163,C_0872,page_vue,0.0,2025-10-27,21,Greenland,Basique,Partenariat,False
1164,C_0500,ajout_panier,0.0,2025-10-27,54,Taylorport,Basique,Direct,False
1165,C_0913,ajout_panier,0.0,2025-10-27,22,North Rebecca,Standard,Direct,False
1166,C_0278,achat,0.0,2025-10-27,34,East Melvinfort,Basique,Email,False
1167,C_0390,achat,76.94214030798247,2025-10-27,64,New Kenneth,Premium,SEO,True
1168,C_0974,page_vue,32.00638562499091,2025-10-27,48,New Deanna,Basique,Partenariat,True
1169,C_0068,page_vue,0.0,2025-10-27,49,Jonesburgh,Premium,Affiliation,False
1170,C_0889,page_vue,0.0,2025-10-27,28,West Collinhaven,Basique,Email,False
1171,C_0805,achat,0.0,2025-10-27,49,East Jonathanport,Basique,Email,False
1172,C_0924,ajout_panier,129.4276161229838,2025-10-27,32,South John,Premium,SEO,True
1173,C_0412,ajout_panier,0.0,2025-10-27,26,Lake Timothy,Standard,Affiliation,False
1174,C_0680,achat,166.92877463126447,2025-10-27,41,Johnmouth,Standard,Partenariat,True
1175,C_0286,ajout_panier,165.86157674796817,2025-10-27,47,Kaitlynmouth,Basique,SEO,True
1176,C_0572,ajout_panier,0.0,2025-10-27,43,East Lauraville,Standard,Direct,False
1177,C_0517,achat,0.0,2025-10-27,48,South Carlosmouth,Standard,Affiliation,False
1178,C_0089,ajout_panier,0.0,2025-10-27,40,West Taylorfurt,Basique,Direct,False
1179,C_0916,ajout_panier,0.0,2025-10-27,26,Lake Anne,Standard,SEO,False
1180,C_0096,ajout_panier,134.975422821794,2025-10-27,33,Wrightton,Basique,Affiliation,True
1181,C_0818,page_vue,0.0,2025-10-27,52,North Stephenhaven,Standard,Direct,False
1182,C_0573,achat,46.700401597602216,2025-10-27,54,Farleyton,Premium,Affiliation,True
1183,C_0186,ajout_panier,0.0,2025-10-27,43,Staffordport,Premium,SEO,False
1184,C_0638,ajout_panier,75.15663592424723,2025-10-27,47,Ashleyfort,Standard,Direct,True
1185,C_0214,ajout_panier,0.0,2025-10-27,64,Erinside,Premium,SEO,False
1186,C_0985,page_vue,147.8045460273655,2025-10-27,28,North Amy,Basique,Partenariat,True
1187,C_0175,achat,0.0,2025-10-27,33,Lake Ashley,Basique,SEO,False
1188,C_0040,page_vue,0.0,2025-10-27,58,Maddenside,Basique,Partenariat,False
1189,C_0365,page_vue,0.0,2025-10-27,47,Tinashire,Basique,Email,False
1190,C_0228,page_vue,0.0,2025-10-27,62,Luisstad,Premium,SEO,False
1191,C_0888,ajout_panier,75.13940331303564,2025-10-27,34,Brandonburgh,Basique,Partenariat,True
1192,C_0272,page_vue,0.0,2025-10-27,48,Janetport,Basique,SEO,False
1193,C_0093,ajout_panier,113.86868033048923,2025-10-27,29,Lake Zacharyshire,Premium,Email,True
1194,C_0694,page_vue,0.0,2025-10-27,34,Port Danielburgh,Basique,Partenariat,False
1195,C_0876,page_vue,0.0,2025-10-27,52,New Davidton,Basique,Publicité,False
1196,C_0495,page_vue,0.0,2025-10-27,26,Port Jenniferfort,Standard,SEO,False
1197,C_0528,page_vue,31.832205238762956,2025-10-27,61,Port Michaelberg,Standard,SEO,True
1198,C_0131,ajout_panier,0.0,2025-10-27,60,Lake Andrewbury,Standard,Email,False
1199,C_0375,achat,19.425122586401724,2025-10-27,31,Lake Johnbury,Premium,Publicité,True
1200,C_0078,achat,0.0,2025-10-27,55,West Kevin,Premium,Affiliation,False
1201,C_0996,achat,184.64952590020778,2025-10-27,27,Michaelfort,Premium,Affiliation,True
1202,C_0728,ajout_panier,0.0,2025-10-27,35,Rhodesmouth,Premium,SEO,False
1203,C_0091,page_vue,0.0,2025-10-27,33,Lake Jackiestad,Standard,Partenariat,False
1204,C_0692,achat,0.0,2025-10-27,64,Ericshire,Standard,Partenariat,False
1205,C_0809,achat,0.0,2025-10-27,23,Cookhaven,Premium,Affiliation,False
1206,C_0928,page_vue,0.0,2025-10-27,38,Petersonland,Basique,Direct,False
1207,C_0642,achat,168.2581045405456,2025-10-27,55,West Kevin,Premium,Publicité,True
1208,C_0711,page_vue,0.0,2025-10-27,37,Port Chrismouth,Standard,Email,False
1209,C_0045,ajout_panier,0.0,2025-10-27,54,Sullivanstad,Basique,Direct,False
1210,C_0407,page_vue,94.73155356749933,2025-10-27,63,Cherylstad,Premium,Email,True
1211,C_0536,ajout_panier,0.0,2025-10-27,64,Allenchester,Premium,SEO,False
1212,C_0143,ajout_panier,0.0,2025-10-27,59,Smithside,Standard,Direct,False
1213,C_0486,ajout_panier,0.0,2025-10-27,46,West Jared,Premium,Publicité,False
1214,C_0335,achat,113.6822340744749,2025-10-27,47,West Charlene,Basique,Partenariat,True
1215,C_0089,ajout_panier,0.0,2025-10-27,40,West Taylorfurt,Basique,Direct,False
1216,C_0537,page_vue,0.0,2025-10-27,47,Silvaside,Premium,Affiliation,False
1217,C_0574,achat,145.8737537652087,2025-10-27,22,Chasebury,Premium,Partenariat,True
1218,C_0458,ajout_panier,0.0,2025-10-27,55,South Laurafurt,Standard,Partenariat,False
1219,C_0285,page_vue,109.75937464662309,2025-10-27,50,Ortizport,Basique,Affiliation,True
1220,C_0780,ajout_panier,0.0,2025-10-27,64,New Ruth,Basique,Email,False
1221,C_0609,ajout_panier,0.0,2025-10-27,64,North Sarahburgh,Basique,Publicité,False
1222,C_0815,ajout_panier,0.0,2025-10-27,20,New Alexandrashire,Standard,Direct,False
1223,C_0086,achat,0.0,2025-10-27,58,South Crystalberg,Premium,SEO,False
1224,C_0336,ajout_panier,0.0,2025-10-27,20,West Melanie,Basique,Email,False
1225,C_0129,achat,103.54883766872891,2025-10-27,59,Loweborough,Standard,SEO,True
1226,C_0807,ajout_panier,89.47531110776232,2025-10-27,53,Reneeside,Basique,Partenariat,True
1227,C_0338,ajout_panier,107.9785447046439,2025-10-27,19,Rileytown,Basique,Affiliation,True
1228,C_0972,ajout_panier,0.0,2025-10-27,21,Allenside,Standard,SEO,False
1229,C_0179,achat,0.0,2025-10-27,60,Michaelport,Premium,Affiliation,False
1230,C_0372,achat,0.0,2025-10-27,55,Braunport,Premium,Partenariat,False
1231,C_0479,achat,0.0,2025-10-27,62,North Noahbury,Premium,Email,False
1232,C_0154,page_vue,0.0,2025-10-27,40,Martinezville,Basique,Partenariat,False
1233,C_0815,achat,44.54535403909436,2025-10-27,20,New Alexandrashire,Standard,Direct,True
1234,C_0191,achat,0.0,2025-10-27,53,Christyburgh,Premium,Email,False
1235,C_0534,page_vue,0.0,2025-10-27,46,Andrewberg,Standard,Email,False
1236,C_0270,achat,0.0,2025-10-27,30,North Michael,Standard,Partenariat,False
1237,C_0528,ajout_panier,0.0,2025-10-27,61,Port Michaelberg,Standard,SEO,False
1238,C_0148,page_vue,0.0,2025-10-27,47,Christopherville,Basique,Publicité,False
1239,C_0839,ajout_panier,0.0,2025-10-27,52,Nancymouth,Standard,Publicité,False
1240,C_0546,achat,146.65658810940806,2025-10-27,54,South Jeffrey,Premium,Email,True
1241,C_0651,ajout_panier,0.0,2025-10-27,43,Jesusbury,Standard,SEO,False
1242,C_0237,ajout_panier,0.0,2025-10-27,38,Alyssaland,Basique,Affiliation,False
1243,C_0633,page_vue,0.0,2025-10-27,47,Lake Nicole,Standard,Partenariat,False
1244,C_0957,achat,0.0,2025-10-27,29,Port Paul,Premium,Direct,False
1245,C_0779,achat,0.0,2025-10-27,18,Hammondbury,Premium,SEO,False
1246,C_0396,ajout_panier,0.0,2025-10-27,25,New Robertton,Basique,SEO,False
1247,C_0213,page_vue,148.24991616294085,2025-10-27,60,Grahamside,Basique,SEO,True
1248,C_0641,page_vue,44.91908637050122,2025-10-27,42,Lake Tim,Premium,Affiliation,True
1249,C_0636,achat,0.0,2025-10-27,19,Lisafurt,Basique,Email,False
1250,C_0440,achat,0.0,2025-10-27,51,South Kevin,Premium,Affiliation,False
1251,C_0001,ajout_panier,0.0,2025-10-27,25,Grayshire,Premium,Email,False
1252,C_0308,ajout_panier,58.92100546730772,2025-10-27,34,Whitefurt,Standard,Affiliation,True
1253,C_0803,page_vue,0.0,2025-10-27,63,Lake Joseph,Basique,Affiliation,False
1254,C_0252,ajout_panier,152.49119954245748,2025-10-27,35,North Michaelside,Basique,Email,True
1255,C_0853,page_vue,0.0,2025-10-27,18,Lake Michael,Standard,Direct,False
1256,C_0477,achat,83.68851121850793,2025-10-27,44,New Michael,Premium,Direct,True
1257,C_0904,page_vue,168.91896335017276,2025-10-27,25,Zamoraside,Premium,Partenariat,True
1258,C_0700,ajout_panier,0.0,2025-10-27,27,South Melissa,Standard,Partenariat,False
1259,C_0374,ajout_panier,0.0,2025-10-27,64,Moorebury,Basique,SEO,False
1260,C_0656,achat,102.15341762956784,2025-10-27,20,Margaretmouth,Basique,Direct,True
1261,C_0265,page_vue,0.0,2025-10-27,20,Lake Daniel,Premium,Email,False
1262,C_0852,page_vue,0.0,2025-10-27,50,New Chelsea,Basique,Direct,False
1263,C_0983,page_vue,0.0,2025-10-27,23,Fullerport,Basique,Publicité,False
1264,C_0951,page_vue,0.0,2025-10-27,51,East Brian,Basique,Partenariat,False
1265,C_0971,ajout_panier,0.0,2025-10-27,41,Lauraton,Premium,SEO,False
1266,C_0109,page_vue,21.769838530007704,2025-10-27,39,West Johntown,Basique,Direct,True
1267,C_0793,page_vue,0.0,2025-10-27,38,New Julie,Premium,Direct,False
1268,C_0737,page_vue,0.0,2025-10-27,30,Jessicaborough,Premium,Email,False
1269,C_0893,achat,0.0,2025-10-27,46,Anthonyport,Standard,SEO,False
1270,C_0575,achat,0.0,2025-10-27,57,Port Carlmouth,Premium,Direct,False
1271,C_0212,ajout_panier,0.0,2025-10-27,52,Villarrealville,Basique,Email,False
1272,C_0928,page_vue,0.0,2025-10-27,38,Petersonland,Basique,Direct,False
1273,C_0802,achat,0.0,2025-10-27,28,South Barbara,Basique,Affiliation,False
1274,C_0757,ajout_panier,0.0,2025-10-27,43,Vazquezstad,Premium,Affiliation,False
1275,C_0087,page_vue,53.95795202928772,2025-10-27,57,Ronaldborough,Premium,Publicité,True
1276,C_0342,page_vue,194.3141467666743,2025-10-27,25,Lewisfort,Standard,Publicité,True
1277,C_0163,page_vue,0.0,2025-10-27,46,North Melissaborough,Standard,Affiliation,False
1278,C_0807,page_vue,0.0,2025-10-27,53,Reneeside,Basique,Partenariat,False
1279,C_0914,ajout_panier,0.0,2025-10-27,49,New Adam,Standard,Direct,False
1280,C_0274,ajout_panier,63.56448756347781,2025-10-27,20,Krauseview,Basique,SEO,True
1281,C_0832,ajout_panier,0.0,2025-10-27,51,East Kimberly,Premium,Direct,False
1282,C_0903,ajout_panier,125.96897148544983,2025-10-27,22,South Chelseafurt,Premium,Email,True
1283,C_0413,ajout_panier,0.0,2025-10-27,43,Port Vanessa,Premium,Publicité,False
1284,C_0796,achat,116.25144503600704,2025-10-27,27,New Kathryn,Premium,Direct,True
1285,C_0249,achat,0.0,2025-10-27,37,New Samanthahaven,Premium,Affiliation,False
1286,C_0970,ajout_panier,0.0,2025-10-27,46,West Madelinemouth,Standard,Publicité,False
1287,C_0981,ajout_panier,0.0,2025-10-27,45,South Jose,Basique,Publicité,False
1288,C_0902,ajout_panier,75.71318301530115,2025-10-27,40,Ochoaborough,Premium,Publicité,True
1289,C_0150,ajout_panier,87.21914194906354,2025-10-27,59,Jenniferhaven,Standard,Publicité,True
1290,C_0996,page_vue,0.0,2025-10-27,27,Michaelfort,Premium,Affiliation,False
1291,C_0329,page_vue,0.0,2025-10-27,54,Alvaradobury,Standard,Affiliation,False
1292,C_0365,ajout_panier,100.50124691931182,2025-10-27,47,Tinashire,Basique,Email,True
1293,C_0774,achat,0.0,2025-10-27,47,Timothymouth,Basique,Affiliation,False
1294,C_0751,page_vue,0.0,2025-10-27,52,Lake Veronica,Standard,SEO,False
1295,C_0899,achat,0.0,2025-10-27,28,Christinaville,Basique,SEO,False
1296,C_0956,page_vue,95.55259398390224,2025-10-27,43,West Kelli,Standard,Direct,True
1297,C_0236,page_vue,0.0,2025-10-27,64,South Theresa,Premium,Direct,False
1298,C_0486,page_vue,0.0,2025-10-27,46,West Jared,Premium,Publicité,False
1299,C_0143,ajout_panier,90.84607526165013,2025-10-27,59,Smithside,Standard,Direct,True
1300,C_0335,achat,0.0,2025-10-27,47,West Charlene,Basique,Partenariat,False
1301,C_0408,ajout_panier,178.1953869544374,2025-10-27,43,Catherineshire,Standard,Affiliation,True
1302,C_0731,page_vue,0.0,2025-10-27,63,Baileyshire,Premium,Partenariat,False
1303,C_0949,ajout_panier,0.0,2025-10-27,22,Mariebury,Basique,Partenariat,False
1304,C_0098,page_vue,45.51697159387491,2025-10-27,41,South Katieton,Basique,Partenariat,True
1305,C_0614,ajout_panier,0.0,2025-10-27,46,Johnsonmouth,Basique,Affiliation,False
1306,C_0569,ajout_panier,0.0,2025-10-27,22,West Angelaton,Basique,Publicité,False
1307,C_0421,page_vue,0.0,2025-10-27,46,South Lisatown,Basique,Publicité,False
1308,C_0567,page_vue,186.58666193133922,2025-10-27,42,Port Sonyahaven,Standard,Affiliation,True
1309,C_0585,achat,150.32375014542305,2025-10-27,60,West Markton,Premium,SEO,True
1310,C_0772,page_vue,0.0,2025-10-27,19,Donnastad,Premium,Email,False
1311,C_0306,ajout_panier,0.0,2025-10-27,64,Dawntown,Premium,Direct,False
1312,C_0003,achat,0.0,2025-10-27,40,Hatfieldchester,Basique,Publicité,False
1313,C_0999,page_vue,0.0,2025-10-27,52,Richardfurt,Premium,Partenariat,False
1314,C_0609,page_vue,0.0,2025-10-27,64,North Sarahburgh,Basique,Publicité,False
1315,C_0572,page_vue,0.0,2025-10-27,43,East Lauraville,Standard,Direct,False
1316,C_0930,ajout_panier,0.0,2025-10-27,49,Hillland,Standard,Partenariat,False
1317,C_0225,page_vue,0.0,2025-10-27,61,New Frank,Standard,Publicité,False
1318,C_0860,page_vue,0.0,2025-10-27,37,Barkerchester,Standard,Email,False
1319,C_0433,achat,0.0,2025-10-27,35,South Richard,Premium,Direct,False
1320,C_0335,page_vue,0.0,2025-10-27,47,West Charlene,Basique,Partenariat,False
1321,C_0512,achat,0.0,2025-10-27,40,South Amy,Standard,Email,False
1322,C_0784,achat,0.0,2025-10-27,41,North Hannahview,Standard,Partenariat,False
1323,C_0930,ajout_panier,38.831153461079964,2025-10-27,49,Hillland,Standard,Partenariat,True
1324,C_0560,ajout_panier,0.0,2025-10-27,41,Riceview,Basique,Publicité,False
1325,C_0149,page_vue,0.0,2025-10-27,57,Caseyview,Premium,SEO,False
1326,C_0835,achat,0.0,2025-10-27,38,South Isabella,Standard,Publicité,False
1327,C_0560,achat,106.51025146221757,2025-10-27,41,Riceview,Basique,Publicité,True
1328,C_0366,achat,0.0,2025-10-27,54,North Scott,Premium,Publicité,False
1329,C_0950,page_vue,120.59332491360247,2025-10-27,21,Port Mark,Basique,SEO,True
1330,C_0366,page_vue,96.80873363008071,2025-10-27,54,North Scott,Premium,Publicité,True
1331,C_0959,ajout_panier,0.0,2025-10-27,37,South Michelle,Basique,Publicité,False
1332,C_0419,achat,0.0,2025-10-27,41,North Connorton,Premium,Affiliation,False
1333,C_0853,ajout_panier,101.30638875889093,2025-10-27,18,Lake Michael,Standard,Direct,True
1334,C_0816,achat,0.0,2025-10-27,19,Williamside,Basique,Affiliation,False
1335,C_0707,achat,51.93539132943955,2025-10-27,61,Port Aaron,Basique,Direct,True
1336,C_0245,page_vue,0.0,2025-10-27,45,Barnettfort,Standard,SEO,False
1337,C_0150,page_vue,0.0,2025-10-27,59,Jenniferhaven,Standard,Publicité,False
1338,C_0144,ajout_panier,133.65831209668215,2025-10-27,60,South Johnnyside,Premium,Partenariat,True
1339,C_0044,ajout_panier,0.0,2025-10-27,52,Jenkinsside,Premium,Publicité,False
1340,C_0419,achat,0.0,2025-10-27,41,North Connorton,Premium,Affiliation,False
1341,C_0006,page_vue,0.0,2025-10-27,19,East Debbieton,Standard,Direct,False
1342,C_0579,achat,75.17507539210463,2025-10-27,23,New Meganburgh,Basique,Affiliation,True
1343,C_0777,ajout_panier,0.0,2025-10-27,59,Zacharyfurt,Premium,SEO,False
1344,C_0230,page_vue,0.0,2025-10-27,37,Lake Katherine,Premium,Partenariat,False
1345,C_0521,ajout_panier,0.0,2025-10-27,61,Salazarchester,Premium,SEO,False
1346,C_0127,achat,0.0,2025-10-27,49,Lake Kimberlymouth,Basique,Direct,False
1347,C_0192,page_vue,0.0,2025-10-27,53,Karenport,Standard,Email,False
1348,C_0084,ajout_panier,0.0,2025-10-27,36,Alexanderberg,Standard,Publicité,False
1349,C_0776,page_vue,35.5423512002145,2025-10-27,48,Brownland,Basique,Partenariat,True
1350,C_0478,page_vue,96.8413352604975,2025-10-27,44,Campbellview,Standard,Affiliation,True
1351,C_0146,ajout_panier,0.0,2025-10-27,61,Odonnellmouth,Premium,Affiliation,False
1352,C_0845,page_vue,0.0,2025-10-27,47,South Katherine,Standard,Direct,False
1353,C_0554,page_vue,57.665959626060996,2025-10-27,43,Lake Vanessaview,Premium,Partenariat,True
1354,C_0094,ajout_panier,159.18607804033985,2025-10-27,49,East Peterfort,Basique,Partenariat,True
1355,C_0218,page_vue,20.87497176819378,2025-10-27,44,West Jerry,Standard,SEO,True
1356,C_0237,achat,0.0,2025-10-27,38,Alyssaland,Basique,Affiliation,False
1357,C_0485,ajout_panier,59.91697927664754,2025-10-27,53,Kirstenberg,Basique,SEO,True
1358,C_0788,ajout_panier,0.0,2025-10-27,56,Robertbury,Standard,Partenariat,False
1359,C_0056,page_vue,144.7102871520121,2025-10-27,39,Andreaton,Standard,SEO,True
1360,C_0236,achat,84.53073788947394,2025-10-27,64,South Theresa,Premium,Direct,True
1361,C_0551,achat,77.9734050258057,2025-10-27,46,Dianaland,Basique,Direct,True
1362,C_0054,page_vue,99.72302089367882,2025-10-27,32,South Reginald,Basique,Email,True
1363,C_0367,achat,0.0,2025-10-27,31,New Philip,Standard,Direct,False
1364,C_0372,page_vue,0.0,2025-10-27,55,Braunport,Premium,Partenariat,False
1365,C_0200,page_vue,0.0,2025-10-27,37,New Robert,Premium,Direct,False
1366,C_0274,achat,0.0,2025-10-27,20,Krauseview,Basique,SEO,False
1367,C_0117,achat,0.0,2025-10-27,34,Stevensonton,Standard,Email,False
1368,C_0314,page_vue,0.0,2025-10-27,24,South Robert,Basique,Direct,False
1369,C_0942,ajout_panier,0.0,2025-10-27,60,West Jenniferbury,Premium,Email,False
1370,C_0611,achat,199.13008745583667,2025-10-27,51,Williamstown,Standard,SEO,True
1371,C_0372,ajout_panier,0.0,2025-10-27,55,Braunport,Premium,Partenariat,False
1372,C_0080,achat,0.0,2025-10-27,28,Parktown,Basique,Partenariat,False
1373,C_0428,ajout_panier,0.0,2025-10-27,49,Lake Thomasberg,Premium,Direct,False
1374,C_0669,page_vue,0.0,2025-10-27,53,West Shelley,Premium,Email,False
1375,C_0306,ajout_panier,0.0,2025-10-27,64,Dawntown,Premium,Direct,False
1376,C_0937,page_vue,0.0,2025-10-27,39,Kinghaven,Premium,Email,False
1377,C_0209,page_vue,165.26629963806178,2025-10-27,56,Amandaland,Premium,Email,True
1378,C_0278,page_vue,15.499420181239742,2025-10-27,34,East Melvinfort,Basique,Email,True
1379,C_0264,achat,0.0,2025-10-27,48,Ruthtown,Premium,Direct,False
1380,C_0699,page_vue,0.0,2025-10-27,31,West Maria,Standard,Email,False
1381,C_0794,achat,0.0,2025-10-27,54,South Christopher,Basique,Publicité,False
1382,C_0659,page_vue,0.0,2025-10-27,29,North Meghan,Standard,Affiliation,False
1383,C_0108,page_vue,0.0,2025-10-27,34,East Alexandraton,Premium,Affiliation,False
1384,C_0378,achat,0.0,2025-10-27,25,West Barbara,Standard,Affiliation,False
1385,C_0102,ajout_panier,0.0,2025-10-27,35,South Nicholasport,Standard,SEO,False
1386,C_0941,achat,134.32582733404297,2025-10-27,40,Nicholasport,Premium,Direct,True
1387,C_0944,page_vue,0.0,2025-10-27,36,Huberberg,Basique,Email,False
1388,C_0583,ajout_panier,135.39875552571027,2025-10-27,59,Zacharyfurt,Basique,Publicité,True
1389,C_0931,ajout_panier,0.0,2025-10-27,29,South Sara,Premium,SEO,False
1390,C_0954,achat,0.0,2025-10-27,19,Joshuaton,Premium,Email,False
1391,C_0712,ajout_panier,0.0,2025-10-27,18,Cartershire,Basique,Publicité,False
1392,C_0178,achat,0.0,2025-10-27,50,East Wayne,Premium,Email,False
1393,C_0397,ajout_panier,193.65822197026043,2025-10-27,63,Thomasfort,Basique,Affiliation,True
1394,C_0408,ajout_panier,0.0,2025-10-27,43,Catherineshire,Standard,Affiliation,False
1395,C_0149,achat,0.0,2025-10-27,57,Caseyview,Premium,SEO,False
1396,C_0403,page_vue,0.0,2025-10-27,45,Hopkinsborough,Basique,SEO,False
1397,C_0067,achat,0.0,2025-10-27,61,Williamsberg,Basique,Publicité,False
1398,C_0000,achat,0.0,2025-10-27,56,South Zoeberg,Premium,Publicité,False
1399,C_0139,ajout_panier,0.0,2025-10-27,51,Tammyfurt,Standard,Direct,False
1400,C_0177,ajout_panier,0.0,2025-10-27,41,Montgomerychester,Standard,Publicité,False
